=============== Sampling Metadata ===============
Node ID: 3
Start Time: 2025-07-02 16:16:30.000
Sampling Rate: 100 Hz
Duration: 180 s
================= Sampling Data =================
time_ms,ax,ay,az
    5740,0.028809,-0.017822,0.924316
    5750,0.035400,-0.020020,0.927734
    5760,0.039307,-0.020752,0.937744
    5770,0.040283,-0.023438,0.936035
    5780,0.036377,-0.019287,0.928467
    5790,0.034668,-0.015137,0.933350
    5800,0.037598,-0.022949,0.927734
    5810,0.035889,-0.014404,0.925781
    5820,0.035645,-0.023682,0.926270
    5830,0.033203,-0.019287,0.932861
    5840,0.031738,-0.022705,0.932617
    5850,0.027832,-0.022705,0.927246
    5860,0.037842,-0.020508,0.933838
    5870,0.032715,-0.024902,0.934814
    5880,0.038086,-0.021973,0.937012
    5890,0.029785,-0.024902,0.931641
    5900,0.027588,-0.021729,0.932373
    5910,0.034912,-0.024170,0.928955
    5920,0.036865,-0.022705,0.937256
    5930,0.038086,-0.015381,0.927979
    5940,0.040771,-0.019043,0.930420
    5950,0.038330,-0.021729,0.928955
    5960,0.035889,-0.019531,0.947266
    5970,0.039551,-0.020996,0.934814
    5980,0.031494,-0.019531,0.936279
    5990,0.036377,-0.025391,0.932373
    6000,0.036377,-0.022217,0.931885
    6010,0.037598,-0.018555,0.924561
    6020,0.032227,-0.022949,0.930420
    6030,0.033447,-0.017822,0.934570
    6040,0.038086,-0.022217,0.927490
    6050,0.031250,-0.025391,0.939941
    6060,0.025879,-0.027588,0.930420
    6070,0.038818,-0.023193,0.934570
    6080,0.040527,-0.026123,0.928467
    6090,0.034180,-0.018311,0.932373
    6100,0.035645,-0.019287,0.927246
    6110,0.036621,-0.027832,0.938721
    6120,0.037354,-0.022705,0.933838
    6130,0.036133,-0.022217,0.929199
    6140,0.038086,-0.017822,0.926758
    6150,0.034180,-0.017822,0.941650
    6160,0.032227,-0.018066,0.929932
    6170,0.030029,-0.023438,0.925049
    6180,0.032715,-0.018555,0.929199
    6190,0.038818,-0.019531,0.935059
    6200,0.029541,-0.019775,0.934082
    6210,0.031494,-0.021484,0.937012
    6220,0.038086,-0.014404,0.925781
    6230,0.036865,-0.020996,0.936768
    6240,0.037842,-0.021729,0.937500
    6250,0.035156,-0.020996,0.932861
    6260,0.028564,-0.018555,0.930664
    6270,0.035156,-0.022461,0.935547
    6280,0.032715,-0.026855,0.936035
    6290,0.032227,-0.020508,0.931641
    6300,0.040039,-0.026611,0.932373
    6310,0.032715,-0.021729,0.931152
    6320,0.036377,-0.021484,0.925049
    6330,0.030273,-0.024170,0.925781
    6340,0.035156,-0.024170,0.933838
    6350,0.039551,-0.022949,0.934326
    6360,0.036133,-0.018799,0.934082
    6370,0.033447,-0.021240,0.927490
    6380,0.032471,-0.017090,0.927734
    6390,0.039307,-0.018799,0.938232
    6400,0.031494,-0.022461,0.931641
    6410,0.036865,-0.023682,0.929443
    6420,0.037354,-0.020264,0.935547
    6430,0.031494,-0.027588,0.932373
    6440,0.031738,-0.015625,0.933838
    6450,0.033203,-0.016357,0.937988
    6460,0.039307,-0.015381,0.940674
    6470,0.035645,-0.027344,0.930420
    6480,0.032715,-0.023926,0.928955
    6490,0.036377,-0.021240,0.925537
    6500,0.031494,-0.024170,0.937500
    6510,0.026855,-0.020020,0.936035
    6520,0.035645,-0.013428,0.929688
    6530,0.040527,-0.022949,0.932373
    6540,0.031982,-0.022705,0.925781
    6550,0.036377,-0.022949,0.937012
    6560,0.033691,-0.023682,0.934570
    6570,0.037109,-0.023926,0.927490
    6580,0.033447,-0.019531,0.921631
    6590,0.029785,-0.018066,0.933838
    6600,0.032715,-0.017822,0.929199
    6610,0.035889,-0.025146,0.931396
    6620,0.038818,-0.016602,0.925537
    6630,0.034424,-0.020996,0.931152
    6640,0.038574,-0.024170,0.933838
    6650,0.038086,-0.024170,0.932373
    6660,0.041504,-0.017334,0.939453
    6670,0.036621,-0.017090,0.930664
    6680,0.038818,-0.018066,0.930176
    6690,0.041992,-0.020996,0.930664
    6700,0.033691,-0.024170,0.930420
    6710,0.039062,-0.020752,0.928955
    6720,0.048096,-0.022217,0.929443
    6730,0.040283,-0.020264,0.938477
    6740,0.033203,-0.016113,0.927246
    6750,0.036133,-0.013428,0.932617
    6760,0.038086,-0.021240,0.928467
    6770,0.040039,-0.021729,0.932129
