=============== Sampling Metadata ===============
Node ID: 4
Start Time: 2025-07-02 17:02:30.000
Sampling Rate: 100 Hz
Duration: 30 s
================= Sampling Data =================
time_ms,ax,ay,az
     940,0.060547,0.000488,0.969482
     950,0.054443,0.000244,0.964111
     960,0.064209,0.002197,0.967773
     970,0.063232,0.001953,0.962891
     980,0.063232,0.006348,0.968262
     990,0.064209,0.000000,0.969238
    1000,0.063965,-0.001465,0.968506
    1010,0.064453,0.000244,0.961426
    1020,0.061523,0.001709,0.969971
    1030,0.063965,0.001465,0.965088
    1040,0.062256,0.002441,0.967041
    1050,0.065186,-0.002441,0.966064
    1060,0.054688,0.002441,0.963135
    1070,0.062256,-0.000732,0.967773
    1080,0.059570,0.000488,0.971680
    1090,0.062012,-0.004395,0.970459
    1100,0.055908,-0.002930,0.965332
    1110,0.058838,-0.002686,0.963135
    1120,0.060791,0.000488,0.966797
    1130,0.061279,-0.000488,0.964600
    1140,0.065674,-0.004883,0.973877
    1150,0.057129,0.001465,0.967041
    1160,0.063477,0.001221,0.972656
    1170,0.057861,0.002197,0.970215
    1180,0.058350,0.000244,0.964844
    1190,0.060791,-0.002686,0.968262
    1200,0.058350,0.005859,0.965820
    1210,0.059814,0.005127,0.962891
    1220,0.064697,0.000244,0.968506
    1230,0.063477,-0.000732,0.965820
    1240,0.062744,0.000244,0.965820
    1250,0.064209,0.001221,0.960938
    1260,0.062744,0.009766,0.966064
    1270,0.061035,-0.007812,0.966309
    1280,0.064209,-0.001465,0.963135
    1290,0.064941,0.000000,0.973145
    1300,0.066162,0.001465,0.965088
    1310,0.060791,0.002930,0.968750
    1320,0.062988,0.006836,0.961914
    1330,0.065186,-0.002686,0.969238
    1340,0.061279,0.006104,0.970459
    1350,0.062012,0.000488,0.964111
    1360,0.064941,0.000488,0.963623
    1370,0.062256,-0.001953,0.966309
    1380,0.063477,-0.002686,0.975830
    1390,0.069336,-0.001709,0.967041
    1400,0.063965,-0.001953,0.964355
    1410,0.066406,0.000000,0.958008
    1420,0.058594,-0.000488,0.966309
    1430,0.063965,0.003174,0.961182
    1440,0.059326,0.003906,0.960449
    1450,0.062012,0.000244,0.962891
    1460,0.058105,-0.000977,0.964111
    1470,0.066895,-0.003418,0.965576
    1480,0.066162,-0.002686,0.962158
    1490,0.063477,-0.004639,0.974609
    1500,0.062500,-0.003418,0.968262
    1510,0.062988,0.005859,0.971191
    1520,0.065674,-0.006348,0.971191
    1530,0.059326,-0.002930,0.966309
    1540,0.069580,0.007324,0.968994
    1550,0.066162,0.001221,0.957764
    1560,0.064697,0.005615,0.957275
    1570,0.065918,0.005127,0.969971
    1580,0.064697,0.002441,0.968506
    1590,0.055664,0.000000,0.966309
    1600,0.065430,0.001953,0.964600
    1610,0.059326,0.005859,0.965820
    1620,0.060547,0.005371,0.963135
    1630,0.067627,0.005615,0.965820
    1640,0.062744,-0.002930,0.966553
    1650,0.062988,0.001709,0.965332
    1660,0.059570,-0.003418,0.970947
    1670,0.064941,0.000488,0.967041
    1680,0.059326,0.001465,0.967041
    1690,0.060547,0.003418,0.965088
    1700,0.064941,0.002686,0.960693
    1710,0.067139,0.001953,0.968994
    1720,0.065186,0.000000,0.968994
    1730,0.059570,-0.001709,0.971680
    1740,0.061279,-0.005127,0.966797
    1750,0.066406,0.010498,0.960693
    1760,0.063965,0.000244,0.965576
    1770,0.057617,-0.004639,0.972412
    1780,0.062500,0.002686,0.967041
    1790,0.055908,-0.000488,0.963623
    1800,0.064209,0.000488,0.967041
    1810,0.056396,-0.000244,0.963135
    1820,0.057129,0.002197,0.966797
    1830,0.061279,0.003662,0.964600
    1840,0.058838,0.002686,0.967285
    1850,0.058350,-0.002441,0.961670
    1860,0.065918,-0.001709,0.968750
    1870,0.062012,-0.002441,0.961182
    1880,0.065186,0.000244,0.968750
    1890,0.064941,0.001709,0.965332
    1900,0.063232,0.000000,0.966553
    1910,0.066406,0.003174,0.963379
    1920,0.058594,0.000732,0.964844
    1930,0.063232,0.003174,0.967041
    1940,0.065186,-0.004883,0.969238
    1950,0.066162,0.000000,0.967529
    1960,0.062500,0.003662,0.967285
    1970,0.058838,0.000977,0.965820
    1980,0.064453,-0.000488,0.966797
    1990,0.062012,0.007812,0.966797
    2000,0.060791,0.000244,0.966553
    2010,0.059570,-0.002930,0.961182
    2020,0.061523,-0.003174,0.960938
    2030,0.062256,-0.007324,0.961182
    2040,0.063965,-0.002930,0.964844
    2050,0.056396,0.005371,0.965088
    2060,0.064453,-0.002930,0.965088
    2070,0.064697,0.001465,0.969482
    2080,0.065186,-0.002441,0.963867
    2090,0.062012,0.004150,0.965820
    2100,0.058350,0.000488,0.968018
